drawing_id,metric,pre,post,diff,pct_change
626ca2fe-322f-45b0-90e3-40877b222c8b,Cal Tremor,1.0,1.0,0.0,0.0
626ca2fe-322f-45b0-90e3-40877b222c8b,Tightness,5.5634,0.00451492,-5.55888508,-99.91884602940647
626ca2fe-322f-45b0-90e3-40877b222c8b,mean amp. (cm),0.0382763,1e-05,-0.038266299999999996,-99.97387417279099
626ca2fe-322f-45b0-90e3-40877b222c8b,Catgo,2.0,7.0,5.0,250.0
626ca2fe-322f-45b0-90e3-40877b222c8b,tightness (Rt-Lf),-2.1834,0.0,2.1834,100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,slope_1,1.63838,5044.19,5042.551619999999,307776.6830649788
626ca2fe-322f-45b0-90e3-40877b222c8b,2nd quad average median,0.134604,0.0,-0.134604,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,X Power,4.01704e-06,0.0,-4.01704e-06,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,ratio,-0.101449,-0.870108,-0.768659,-757.6802137034372
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_fr1,4.42814,11.6617,7.23356,163.35436548979933
626ca2fe-322f-45b0-90e3-40877b222c8b,X Freq,1.37704,0.0,-1.37704,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,Residue theta-r,0.353634,0.0585386,-0.2950954,-83.44655774048876
626ca2fe-322f-45b0-90e3-40877b222c8b,tightness (Up),6.73754,0.0,-6.73754,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,Speed Power,0.0268233,130796.0,130795.9731767,487620737.1080367
626ca2fe-322f-45b0-90e3-40877b222c8b,Pressure Freq,6.35606,4.18121,-2.17485,-34.21695201115156
626ca2fe-322f-45b0-90e3-40877b222c8b,1st order z cr,15.8004,0.0,-15.8004,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,Y Freq,2.26807,113.337,111.06893000000001,4897.067991728651
626ca2fe-322f-45b0-90e3-40877b222c8b,Y Power,1.40951e-06,103.25,103.24999859049,7325240586.479698
626ca2fe-322f-45b0-90e3-40877b222c8b,Sampling frequency,110.596,1492.69,1382.094,1249.6781077073313
626ca2fe-322f-45b0-90e3-40877b222c8b,Speed mean,1.41476,2286.18,2284.7652399999997,161494.89948825238
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_pol2,0.995172,1.0,0.0048280000000000545,0.48514226686442696
626ca2fe-322f-45b0-90e3-40877b222c8b,Convergency,25.0,90.0,65.0,260.0
626ca2fe-322f-45b0-90e3-40877b222c8b,std of amp.,0.32122,1e-05,-0.32121,-99.99688686881265
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_pw1,0.0256367,5404.62,5404.5943633,21081474.461611673
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_pw2,0.022519,656.753,656.730481,2916339.451130157
626ca2fe-322f-45b0-90e3-40877b222c8b,Residue pr-t,0.221607,0.085355,-0.13625199999999998,-61.48361739475738
626ca2fe-322f-45b0-90e3-40877b222c8b,1st order sm,-1.67516,66.1393,67.81446000000001,4048.237780271736
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_dir1,25.0,90.0,65.0,260.0
626ca2fe-322f-45b0-90e3-40877b222c8b,Ang Sp Power,3.62379e-05,0.0,-3.62379e-05,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,4th quad average median,0.187782,0.0,-0.187782,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,L hemi-pr,1.52819,13.188,11.65981,762.9816973020371
626ca2fe-322f-45b0-90e3-40877b222c8b,Speed peak,4.32131,33488.8,33484.47869,774868.7016205734
626ca2fe-322f-45b0-90e3-40877b222c8b,Residue sp-t,0.0154926,65.3418,65.3263074,421661.3570349716
626ca2fe-322f-45b0-90e3-40877b222c8b,Speed Freq,5.10316,22.9589,17.85574,349.8957508680896
626ca2fe-322f-45b0-90e3-40877b222c8b,slope_3,-0.166211,-4388.99,-4388.823789,-2640513.437137133
626ca2fe-322f-45b0-90e3-40877b222c8b,tightness (Up-Lw),1.56856,0.0,-1.56856,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,number of cycles,2.0,0.0,-2.0,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,DOS,1.58003,4.0,2.41997,153.15975013132663
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_fr2,6.1562,81.6317,75.4755,1226.0079269679347
626ca2fe-322f-45b0-90e3-40877b222c8b,2nd order z cr,48.6486,0.0,-48.6486,-100.0
626ca2fe-322f-45b0-90e3-40877b222c8b,traxis_dir2,20.0,90.0,70.0,350.0
626ca2fe-322f-45b0-90e3-40877b222c8b,Nor-power,0.00206055,0.204107,0.20204645000000002,9805.46213389629
626ca2fe-322f-45b0-90e3-40877b222c8b,max amp. (cm),0.21096,1e-05,-0.21095,-99.99525976488434
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,100XNor-power,0.0574689,0.0,-0.0574689,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Pressure Power,0.0773724,0.0,-0.0773724,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,slope_2,1.66965,-512.614,-514.2836500000001,-30801.883628305335
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,2nd order sm,-3.2712,-12.0209,-8.749699999999999,-267.47676693568104
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Ang Sp Freq,0.703208,0.0,-0.703208,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,3rd quad average median,0.111774,0.0,-0.111774,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Speed mean slope,0.259363,1825.18,1824.9206370000002,703616.4129039224
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,tightness (Lf),6.81396,0.0,-6.81396,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,tightness (Rt),5.87224,0.0,-5.87224,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,tightness (Lw),5.8208,0.0,-5.8208,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Cal Tremor,0.0,0.0,0.0,
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Tightness,6.32468,0.00836949,-6.31631051,-99.86766935244155
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Catgo,1.0,1.0,0.0,0.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,tightness (Rt-Lf),-0.941719,0.0,0.941719,100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,slope_1,4.81246,-1915.49,-1920.30246,-39902.72043819585
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,2nd quad average median,0.120507,0.0,-0.120507,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,X Power,1.21075e-06,0.0,-1.21075e-06,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,ratio,-0.306114,0.46477,0.770884,251.82905714864398
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,X Freq,2.08032,0.0,-2.08032,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Residue theta-r,0.202098,0.0600153,-0.1420827,-70.30386248255796
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,tightness (Up),7.27196,0.0,-7.27196,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Speed Power,0.03076,265366.0,265365.96924,862698209.4928479
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Pressure Freq,2.50029,0.0,-2.50029,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,1st order z cr,26.8836,0.0,-26.8836,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Y Freq,0.673907,103.441,102.767093,15249.447327301838
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Y Power,7.3121e-07,2.79084e-06,2.0596299999999997e-06,281.67421123890534
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Sampling frequency,120.014,5230.77,5110.756,4258.466512240239
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Speed mean,2.12502,2263.41,2261.28498,106412.40929497132
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Convergency,0.0,0.0,0.0,
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Residue pr-t,0.0882392,0.00724835,-0.08099085,-91.78556695890262
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,1st order sm,-3.96062,67.8973,71.85792000000001,1814.3098807762424
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Ang Sp Power,1.42929e-05,0.0,-1.42929e-05,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,L hemi-pr,0.920633,11.0539,10.133267,1100.6847462561086
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Speed peak,4.5813,42446.9,42442.3187,926425.2220985311
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Residue sp-t,0.0163358,75.9498,75.9334642,464828.5618090329
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Speed Freq,1.87522,61.2981,59.42288,3168.8484551146
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,slope_3,-1.47316,890.262,891.73516,60532.13228705639
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,tightness (Up-Lw),1.45116,0.0,-1.45116,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,number of cycles,3.0,0.0,-3.0,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,1st quad average median,0.164039,0.0,-0.164039,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,DOS,1.03015,4.0,2.96985,288.29296704363446
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,2nd order z cr,61.9863,0.0,-61.9863,-100.0
e5bbd1aa-22e9-4607-b959-b4af51bda4aa,Nor-power,0.000574689,0.0,-0.000574689,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,100XNor-power,0.0,18.9697,18.9697,
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Pressure Power,0.0,20.4162,20.4162,
bc5eba8e-d065-40da-be43-0c1f3a7395e0,slope_2,102.395,162862.0,162759.605,158952.6881195371
bc5eba8e-d065-40da-be43-0c1f3a7395e0,R hemi-pr,1.88318,5.24027,3.3570899999999995,178.26708015165832
bc5eba8e-d065-40da-be43-0c1f3a7395e0,2nd order sm,0.923527,9.40765,8.484123,918.6653990625072
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Ang Sp Freq,3.21074,257.592,254.38126,7922.823398967216
bc5eba8e-d065-40da-be43-0c1f3a7395e0,3rd quad average median,3.90588,0.0,-3.90588,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Speed mean slope,33.2474,2236520.0,2236486.7526,6726801.95323544
bc5eba8e-d065-40da-be43-0c1f3a7395e0,tightness (Lf),0.199046,0.0,-0.199046,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,tightness (Rt),0.18024,0.0,-0.18024,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,tightness (Lw),0.17184,0.0,-0.17184,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Cal Tremor,0.0,1.0,1.0,
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Tightness,0.19421,0.00135074,-0.19285926,-99.30449513413316
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Catgo,1.0,7.0,6.0,600.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,tightness (Rt-Lf),-0.0188059,0.0,0.0188059,100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,slope_1,42.9406,257946.0,257903.0594,600604.2286321103
bc5eba8e-d065-40da-be43-0c1f3a7395e0,2nd quad average median,3.54858,0.0,-3.54858,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,X Power,0.0117306,6.56731e-06,-0.01172403269,-99.9440155661262
bc5eba8e-d065-40da-be43-0c1f3a7395e0,ratio,3.76915,0.262755,-3.506395,-93.02879959672606
bc5eba8e-d065-40da-be43-0c1f3a7395e0,X Freq,10.3328,62.6575,52.3247,506.3942009910188
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Residue theta-r,0.239635,0.310031,0.07039600000000001,29.376343188599336
bc5eba8e-d065-40da-be43-0c1f3a7395e0,tightness (Up),0.221679,0.0,-0.221679,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Speed Power,71.5663,668279000.0,668278928.4337,933789965.9947488
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Pressure Freq,0.0,8.10117,8.10117,
bc5eba8e-d065-40da-be43-0c1f3a7395e0,1st order z cr,25.9136,10.75,-15.163599999999999,-58.5159916028649
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Y Freq,1.16754,767.554,766.3864599999999,65641.13092485053
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Y Power,0.000292136,79.1109,79.110607864,27080061.294739436
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Sampling frequency,119.556,3564.52,3444.964,2881.464752919134
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Speed mean,112.18,101895.0,101782.82,90731.69905509002
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Convergency,0.0,100.0,100.0,
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Residue pr-t,0.0958584,3.24354,3.1476816,3283.678425677875
bc5eba8e-d065-40da-be43-0c1f3a7395e0,1st order sm,1.82273,10.5638,8.74107,479.55923257970187
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Ang Sp Power,2.48241e-05,0.000420343,0.0003955189,1593.2859600146633
bc5eba8e-d065-40da-be43-0c1f3a7395e0,L hemi-pr,1.95391,0.245168,-1.708742,-87.45244151470641
bc5eba8e-d065-40da-be43-0c1f3a7395e0,R-L hemi-pr,-0.0476489,0.347579,0.3952279,829.4586024021542
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Speed peak,201.145,1791120.0,1790918.855,890362.1044520121
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Residue sp-t,0.434184,4053.38,4052.945816,933462.7291655149
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Speed Freq,0.642149,12.1834,11.541251,1797.2855209616462
bc5eba8e-d065-40da-be43-0c1f3a7395e0,slope_3,161.849,67776.8,67614.951,41776.5639577631
bc5eba8e-d065-40da-be43-0c1f3a7395e0,tightness (Up-Lw),0.0498393,0.0,-0.0498393,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,number of cycles,3.0,0.0,-3.0,-100.0
bc5eba8e-d065-40da-be43-0c1f3a7395e0,DOS,0.777581,4.0,3.222419,414.41586149867345
bc5eba8e-d065-40da-be43-0c1f3a7395e0,R/L hemi-pr,0.963801,21.3742,20.410398999999998,2117.6984667996817
bc5eba8e-d065-40da-be43-0c1f3a7395e0,2nd order z cr,61.794,19.5,-42.294,-68.44353820759297
bc5eba8e-d065-40da-be43-0c1f3a7395e0,Nor-power,0.0,0.189697,0.189697,
5f5a3b24-249e-4f66-a945-efa587555f8b,100XNor-power,1.40289,9.51481,8.111920000000001,578.22922681037
5f5a3b24-249e-4f66-a945-efa587555f8b,Pressure Power,0.150086,10.7062,10.556114,7033.376863931346
5f5a3b24-249e-4f66-a945-efa587555f8b,slope_2,88.7772,1850.39,1761.6128,1984.307682603191
5f5a3b24-249e-4f66-a945-efa587555f8b,2nd order sm,7.38071,-10.2896,-17.67031,-239.41206198319676
5f5a3b24-249e-4f66-a945-efa587555f8b,Ang Sp Freq,4.95612,87.8523,82.89618,1672.6023582964092
5f5a3b24-249e-4f66-a945-efa587555f8b,3rd quad average median,10.3554,0.0,-10.3554,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Speed mean slope,20.8888,3026.99,3006.1011999999996,14390.971238175478
5f5a3b24-249e-4f66-a945-efa587555f8b,tightness (Lf),0.108435,0.0,-0.108435,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,tightness (Rt),0.1058,0.0,-0.1058,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_pol1,0.913987,1.0,0.086013,9.410746542346883
5f5a3b24-249e-4f66-a945-efa587555f8b,tightness (Lw),0.0942341,0.0,-0.0942341,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Cal Tremor,1.0,1.0,0.0,0.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Tightness,0.117744,0.0123031,-0.1054409,-89.5509749966028
5f5a3b24-249e-4f66-a945-efa587555f8b,mean amp. (cm),1e-05,1e-05,0.0,0.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Catgo,2.0,7.0,5.0,250.0
5f5a3b24-249e-4f66-a945-efa587555f8b,tightness (Rt-Lf),-0.00263567,0.0,0.00263567,100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,slope_1,265.134,4052.32,3787.186,1428.404504891866
5f5a3b24-249e-4f66-a945-efa587555f8b,2nd quad average median,7.23993,0.0,-7.23993,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,X Power,0.331503,0.0,-0.331503,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,ratio,-0.330321,-0.0867491,0.24357189999999998,73.73793976162581
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_fr1,3.03198,12.9353,9.90332,326.62880362007667
5f5a3b24-249e-4f66-a945-efa587555f8b,X Freq,6.88026,0.0,-6.88026,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Residue theta-r,0.230729,0.52049,0.28976100000000005,125.58499365055977
5f5a3b24-249e-4f66-a945-efa587555f8b,tightness (Up),0.16284,0.0,-0.16284,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Speed Power,87.187,127720.0,127632.813,146389.7289733561
5f5a3b24-249e-4f66-a945-efa587555f8b,Pressure Freq,2.3091,4.24544,1.9363400000000004,83.8569139491577
5f5a3b24-249e-4f66-a945-efa587555f8b,1st order z cr,15.2648,0.0,-15.2648,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Y Freq,10.3204,72.2222,61.9018,599.8003953335142
5f5a3b24-249e-4f66-a945-efa587555f8b,Y Power,0.0543984,183.781,183.7266016,337742.6571369746
5f5a3b24-249e-4f66-a945-efa587555f8b,Sampling frequency,119.413,1103.81,984.3969999999999,824.36334402452
5f5a3b24-249e-4f66-a945-efa587555f8b,Speed mean,112.375,1825.9,1713.525,1524.8275862068967
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_pol2,0.991156,1.0,0.008843999999999963,0.8922914253659325
5f5a3b24-249e-4f66-a945-efa587555f8b,Convergency,25.0,90.0,65.0,260.0
5f5a3b24-249e-4f66-a945-efa587555f8b,std of amp.,1e-05,1e-05,0.0,0.0
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_pw1,210.67,1146.51,935.84,444.2208192908341
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_pw2,70.9551,472.519,401.5639,565.9408555551328
5f5a3b24-249e-4f66-a945-efa587555f8b,Residue pr-t,0.179565,0.00837869,-0.17118631,-95.33389580374795
5f5a3b24-249e-4f66-a945-efa587555f8b,1st order sm,6.19984,3.55501,-2.6448300000000002,-42.659649281271776
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_dir1,25.0,90.0,65.0,260.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Ang Sp Power,4.33727e-05,0.000113948,7.05753e-05,162.71825364803206
5f5a3b24-249e-4f66-a945-efa587555f8b,4th quad average median,10.9114,0.0,-10.9114,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,L hemi-pr,1.04054,8.4731,7.4325600000000005,714.2983450900493
5f5a3b24-249e-4f66-a945-efa587555f8b,Speed peak,245.789,12996.7,12750.911,5187.7468072208285
5f5a3b24-249e-4f66-a945-efa587555f8b,Residue sp-t,0.678891,38.1731,37.494209,5522.861401903987
5f5a3b24-249e-4f66-a945-efa587555f8b,Speed Freq,2.27398,10.5099,8.23592,362.18084591773015
5f5a3b24-249e-4f66-a945-efa587555f8b,slope_3,-87.5792,-351.535,-263.9558,-301.39096954528014
5f5a3b24-249e-4f66-a945-efa587555f8b,tightness (Up-Lw),0.0686055,0.0,-0.0686055,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,number of cycles,2.0,0.0,-2.0,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,DOS,2.60331,4.0,1.39669,53.65054488324479
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_fr2,5.01442,52.8192,47.80478,953.3461497042529
5f5a3b24-249e-4f66-a945-efa587555f8b,2nd order z cr,47.352,0.0,-47.352,-100.0
5f5a3b24-249e-4f66-a945-efa587555f8b,traxis_dir2,15.0,90.0,75.0,500.0
5f5a3b24-249e-4f66-a945-efa587555f8b,Nor-power,0.0140289,0.0951481,0.0811192,578.22922681037
5f5a3b24-249e-4f66-a945-efa587555f8b,max amp. (cm),1e-05,1e-05,0.0,0.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,100XNor-power,0.0,25.8424,25.8424,
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Pressure Power,0.0,18.4996,18.4996,
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,slope_2,112.69,237912.0,237799.31,211020.7738042417
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,R hemi-pr,1.26263,4.76254,3.4999100000000007,277.1920515115276
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,2nd order sm,0.228669,9.62493,9.396261,4109.110111121316
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Ang Sp Freq,1.17188,375.642,374.47012,31954.647233505137
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,3rd quad average median,10.6864,0.0,-10.6864,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Speed mean slope,26.3576,2376750.0,2376723.6424,9017223.276777854
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,tightness (Lf),0.118419,0.0,-0.118419,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,tightness (Rt),0.106662,0.0,-0.106662,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,tightness (Lw),0.111521,0.0,-0.111521,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Cal Tremor,0.0,1.0,1.0,
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Tightness,0.102725,0.000555714,-0.102169286,-99.45902750060841
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Catgo,1.0,7.0,6.0,600.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,tightness (Rt-Lf),-0.0117567,0.0,0.0117567,100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,slope_1,505.516,284164.0,283658.484,56112.66191376732
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,2nd quad average median,11.6307,0.0,-11.6307,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,X Power,0.000579493,0.0200182,0.019438707,3354.433444407439
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,ratio,-0.55416,0.674468,1.228628,221.7099754583514
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,X Freq,1.28906,398.217,396.92794,30792.045366391012
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Residue theta-r,0.271381,0.321167,0.049786,18.345425803575047
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,tightness (Up),0.102677,0.0,-0.102677,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Speed Power,66.8063,710469000.0,710468933.1937,1063475949.4145013
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Pressure Freq,0.0,6.87478,6.87478,
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,1st order z cr,4.3578,5.02008,0.66228,15.19757675891505
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Y Freq,1.64062,795.531,793.8903799999999,48389.65634942887
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Y Power,0.000661151,305.026,305.02533884900004,46135502.91068153
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Sampling frequency,120.0,3698.63,3578.63,2982.1916666666666
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Speed mean,194.966,140932.0,140737.034,72185.4241252321
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Convergency,0.0,90.0,90.0,
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Residue pr-t,0.204889,4.31671,4.111821,2006.8529789300549
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,1st order sm,3.51643,11.3395,7.8230699999999995,222.47193886981967
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Ang Sp Power,3.41524e-05,0.000400952,0.0003667996,1074.0082688185896
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,L hemi-pr,1.4913,0.406622,-1.084678,-72.73372225575001
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,R-L hemi-pr,-0.251238,0.249188,0.500426,199.1840406307963
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Speed peak,421.483,2566490.0,2566068.517,608818.9836838022
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Residue sp-t,0.682297,5388.57,5387.887702999999,789668.9715768938
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Speed Freq,0.703125,176.985,176.281875,25071.2
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,slope_3,-280.137,191660.0,191940.137,68516.52477180808
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,tightness (Up-Lw),-0.0088436,0.0,0.0088436,100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,number of cycles,4.0,0.0,-4.0,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,1st quad average median,9.02224,0.0,-9.02224,-100.0
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,DOS,0.328217,4.0,3.671783,1118.7059171219041
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,R/L hemi-pr,0.846666,11.7124,10.865734,1283.3554199648977
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,2nd order z cr,25.9174,11.6466,-14.270800000000001,-55.06262202227076
78c3e52e-2774-4f3e-bfea-3a1b072ce6ac,Nor-power,0.0,0.258424,0.258424,
d766f49e-e748-4f41-99f4-83bbcf65181b,100XNor-power,0.0,0.0,0.0,
d766f49e-e748-4f41-99f4-83bbcf65181b,Pressure Power,0.0,0.0,0.0,
d766f49e-e748-4f41-99f4-83bbcf65181b,slope_2,102.654,233956.0,233853.346,227807.33921717614
d766f49e-e748-4f41-99f4-83bbcf65181b,R hemi-pr,0.783789,5.86333,5.079541000000001,648.0750559142832
d766f49e-e748-4f41-99f4-83bbcf65181b,2nd order sm,0.52121,9.76979,9.24858,1774.444082039869
d766f49e-e748-4f41-99f4-83bbcf65181b,Ang Sp Freq,1.20401,137.705,136.50099,11337.197365470387
d766f49e-e748-4f41-99f4-83bbcf65181b,3rd quad average median,6.29177,0.0,-6.29177,-100.0
d766f49e-e748-4f41-99f4-83bbcf65181b,Speed mean slope,21.8364,694354.0,694332.1636,3179700.6997490427
d766f49e-e748-4f41-99f4-83bbcf65181b,tightness (Lf),0.128748,0.0,-0.128748,-100.0
d766f49e-e748-4f41-99f4-83bbcf65181b,tightness (Rt),0.11404,0.0,-0.11404,-100.0
d766f49e-e748-4f41-99f4-83bbcf65181b,tightness (Lw),0.111244,0.0,-0.111244,-100.0
d766f49e-e748-4f41-99f4-83bbcf65181b,Cal Tremor,0.0,0.0,0.0,
d766f49e-e748-4f41-99f4-83bbcf65181b,Tightness,0.120931,0.00045705,-0.12047395,-99.62205720617541
d766f49e-e748-4f41-99f4-83bbcf65181b,Catgo,1.0,1.0,0.0,0.0
